İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Tapu Durumu,Site İçerisinde,Banyo Sayısı,Fiyat Durumu,Ada,Parsel,Fiyat,Location,İlan linki,Eşya Durumu,Takas,Depozito,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Aidat,WC Sayısı,Yapı Durumu,Yapı Tipi,Banyo Metrekare,Balkon Metrekare,Görüntülü Gezilebilir mi?,Enerji Kimlik Belgesi,Salon Metrekare,WC Metrekare
19242880,19 Mayıs 2026,Konut,Kiralık,Daire,95 m²,110 m²,3+1,11-15,Yüksek Giriş,2,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,17436,13,23.500TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/buhara-mahallesinde-yenilenmis-mutfak-ve-bahceli-31-kiralik-daire-19242880,,,,,,,,,,,,,,,,
19242122,05 Mayıs 2026,Konut,Kiralık,Daire,135 m²,155 m²,3+1,16-20,5.Kat,8,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,26.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/efdal-yatirimdan-beyhekim-toki-konut-kiralik-31-ara-kat-daire-19242122,Boş,Yok,,,,,,,,,,,,,,
19240979,05 Mayıs 2026,Konut,Kiralık,Daire,45 m²,75 m²,1+1,0 (Yeni),4.Kat,4,Yerden Isıtma,Boş,Kat İrtifakı,Hayır,1,Genel Fiyat,,,28.500TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/selcuklu-teknik-lisenine-yakin-esyali-11-daire-19240979,,Yok,500 TL,,,,0 TL,,,,,,,,,
19239478,05 Mayıs 2026,Konut,Kiralık,Daire,165 m²,180 m²,3+1,11-15,2.Kat,7,Merkezi Doğalgaz,Boş,Hisseli Tapu,Hayır,1,Genel Fiyat,,,17.000TL,Konya - Çumra ,https://www.emlakjet.com/ilan/konsey-den-bugday-kent-sitesinde-kiralik-daire-19239478,Boş,Yok,,,,,,,,,,,,,,
19239476,05 Mayıs 2026,Konut,Kiralık,Daire,110 m²,130 m²,2+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,23.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/konsey-den-nakipoglunda-kiralik-genis-21-daire-19239476,Boş,Yok,,,,,,,,,,,,,,
19239073,05 Mayıs 2026,Konut,Kiralık,Müstakil Ev,60 m²,80 m²,2+0,16-20,,2,Sobalı,Boş,Arsa Tapulu,Hayır,1,Genel Fiyat,,,14.500TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/birimden-kozagacta-kiralikuzerinde-konteynir-elektirik-su-var-19239073,Boş,Yok,,,,,,,,,,,,,,
19238339,05 Mayıs 2026,Konut,Kiralık,Daire,100 m²,120 m²,3+1,5-10,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,18.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/kayalar-cami-yani-31-kombili-asansorlu-guney-cepe-kiralik-daire-19238339,Boş,Yok,,,,,,,,,,,,,,
19236988,05 Mayıs 2026,Konut,Kiralık,Daire,140 m²,160 m²,3+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,30.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/askan-mahallesinde-kiralik-31-daire-19236988,,Yok,,,,,,,,,,,,,,
19236657,05 Mayıs 2026,Konut,Kiralık,Daire,120 m²,165 m²,3+1,5-10,6.Kat,6,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,22.500TL,Konya - Karatay ,https://www.emlakjet.com/ilan/aydin-satiyordan-akliva-armagan-sitesinde-31-lux-kiralik-daire-19236657,Boş,Yok,,,,,,,,,,,,,,
19236651,05 Mayıs 2026,Konut,Kiralık,Daire,140 m²,160 m²,3+1,11-15,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,Genel Fiyat,,,24.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/aydin-satiyordan-sariyakup-mah-31-genis-ferah-merkezi-konum-19236651,Boş,Yok,,,,,,,,,,,,,,
19235728,11 Mayıs 2026,Konut,Kiralık,Daire,134 m²,154 m²,3+1,5-10,1.Kat,8,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,40.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/beyhekim-mah-kiralik-site-ici-guvenlikli-31-luks-daire-19235728,,Yok,,,,,4750 TL,,,,,,,,,
19235454,05 Mayıs 2026,Konut,Kiralık,Daire,115 m²,130 m²,2+1,21 Ve Üzeri,2.Kat,5,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,22.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/konya-nin-merkezi-kultur-park-ve-vergi-dairesi-yani-bakimli-ara-19235454,Boş,Yok,,,,,,,,,,,,,,
19223958,05 Mayıs 2026,Konut,Kiralık,Daire,90 m²,125 m²,2+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,22.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/karatay-istiklal-mah-aktomek-konutlarinda-kiralik-21-daire-19223958,,Yok,,,,,250 TL,,,,,,,,,
19223952,05 Mayıs 2026,Konut,Kiralık,Daire,130 m²,140 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,Genel Fiyat,,,17.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/zenith-den-meram-havzan-da-31-kiralik-daire-19223952,Boş,Yok,,,,,,,,,,,,,,
19221718,11 Nisan 2026,Konut,Kiralık,Daire,80 m²,90 m²,2+1,21 Ve Üzeri,1.Kat,2,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,Genel Fiyat,82,11,18.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/esyali-kiralik-daire-21-19221718,,,,,,,,,,,,,,,,
19220020,21 Mayıs 2026,Konut,Kiralık,Daire,130 m²,160 m²,3+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,32.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/buhara-mahallesinde-site-icersi-bakimli-31-genis-kiralik-daire-19220020,Boş,Yok,,,,,,,,,,,,,,
19218163,05 Mayıs 2026,Konut,Kiralık,Daire,120 m²,135 m²,3+1,5-10,2.Kat,5,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,26.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/emir-gazi-mahallesi-sehir-hastanesi-yakin-arakat-31-kiralik-19218163,Boş,Yok,,,,,,,,,,,,,,
19216731,05 Mayıs 2026,Konut,Kiralık,Daire,165 m²,175 m²,3+1,4,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,Genel Fiyat,26414,3,26.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/harmancik-cadde-uzeri-kiralik-31-daire-19216731,Boş,,26000 TL,Var,3,Açık Balkon,100 TL,,,,,30 m²,,A Sınıfı,,
19214268,08 Mayıs 2026,Konut,Kiralık,Daire,120 m²,125 m²,2+1,16-20,2.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,1465,88,10.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/ozdemir-emlaktan-kiralik-daire-19214268,,,,,,,,,,,,,,,,
19213122,05 Mayıs 2026,Konut,Kiralık,Daire,120 m²,130 m²,2+1,16-20,4.Kat,11,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,23.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/net-emlaktan-ful-esyali-ara-kat-abonelikler-acik-21-kombili-19213122,,Yok,,,,,,,,,,,,,,
19212681,26 Mayıs 2026,Konut,Kiralık,Daire,125 m²,140 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,413,3,14.500TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/carsi-merkezde-kiralik-31-daire-19212681,,,,,,,,,,,,,,,,
19212506,05 Mayıs 2026,Konut,Kiralık,Daire,162 m²,210 m²,5+1,0 (Yeni),3.Kat,5,Merkezi (Pay Ölçer),Boş,Tapu Kaydı Yok,Evet,3,Genel Fiyat,,,65.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/azizhandan-tual-mabeynde-buyuk-tip-51-kiralik-daire-19212506,Boş,Yok,,,,,,,,,,,,,,
19212124,05 Mayıs 2026,Konut,Kiralık,Daire,115 m²,165 m²,3+1,0 (Yeni),2.Kat,5,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,Genel Fiyat,,,29.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/kocalar-dan-ulubatlihasan-kirbasi-fetih-caddesi-il-jandarma-31-19212124,,Yok,,,,,,,,,,,,,,
19209723,21 Mayıs 2026,Konut,Kiralık,Daire,30 m²,45 m²,1+1,5-10,Çatı Katı,3,Kombi Doğalgaz,Boş,Kooperatiften Tapu,Hayır,2,Genel Fiyat,,,19.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/isa-kavak-gayrimenkul-den-hocacihan-da-11-kiralik-daire-19209723,,,,,,,,,,,,,,,,
19208035,05 Mayıs 2026,Konut,Kiralık,Daire,85 m²,110 m²,2+1,3,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,20.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/karaaslan-olimpiyat-parki-karsisi-21-kiralik-19208035,Boş,Yok,,,,,,,,,,,,,,
19207645,05 Mayıs 2026,Konut,Kiralık,Daire,120 m²,140 m²,3+1,16-20,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,18.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/zenith-ten-kosova-mahallesinde-31-ara-kat-kiralik-kombili-daire-19207645,Boş,Yok,,,,,,,,,,,,,,
19206774,20 Mayıs 2026,Konut,Kiralık,Daire,120 m²,140 m²,3+1,21 Ve Üzeri,4.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,15.250TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/binkonutlar-mh-pazartesi-pazari-arkasi-kiralik-arakat-31daire-19206774,,Yok,,,,,,,,,,,,,,
19206489,25 Mayıs 2026,Konut,Kiralık,Daire,100 m²,120 m²,2+1,0 (Yeni),2.Kat,5,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,23.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/sehir-hastanesi-yakini-ana-cad-uzerinde-21-sifirarakat-kiralik-19206489,,Yok,,,,,0 TL,,,,,,,,,
19206420,05 Mayıs 2026,Konut,Kiralık,Daire,105 m²,120 m²,3+1,11-15,7.Kat,10,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,15.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/bosna-hersek-mah-huzur-kent-sitesinde-kiralik-daire-19206420,Boş,Yok,,,,,,,,,,,,,,
19204939,21 Mayıs 2026,Konut,Kiralık,Daire,135 m²,150 m²,3+1,5-10,4.Kat,4,Merkezi (Pay Ölçer),Boş,Kooperatiften Tapu,Hayır,1,Genel Fiyat,,,26.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/isa-kavak-gayrimenkul-den-karatay-kumkopru-de-31-kiralik-daire-19204939,,,,,,,,,,,,,,,,
19204663,05 Mayıs 2026,Konut,Kiralık,Daire,115 m²,140 m²,2+1,11-15,2.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,24.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/aydin-satiyor-dan-fetih-caddesine-yakin-mengene-mah-genis-daire-19204663,Boş,Yok,,,,,,,,,,,,,,
19202128,30 Mayıs 2026,Konut,Kiralık,Daire,135 m²,150 m²,3+1,4,2.Kat,5,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,Genel Fiyat,,,25.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/hayal-emlak-tan-yarenler-mahallesinde-kiralik-daire-19202128,,Yok,,Var,3,Açık Balkon,,2,,,,,,,,
19201990,05 Mayıs 2026,Konut,Kiralık,Daire,140 m²,150 m²,3+1,16-20,4.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor,Kat Mülkiyeti,Evet,1,Genel Fiyat,19513,5,22.500TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/husamettin-celebi-mahallesi-31-kiralik-daire-19201990,,,,,,,,,,,,,,,,
19201364,21 Mayıs 2026,Konut,Kiralık,Daire,100 m²,110 m²,2+1,0 (Yeni),1.Kat,5,Kombi Doğalgaz,Boş,Kooperatiften Tapu,Hayır,1,Genel Fiyat,,,40.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/isa-kavak-gayrimenkul-den-meram-ulugbey-de-21-kiralik-daire-19201364,Eşyalı,,,,,,,,,,,,,,,
19199901,17 Mayıs 2026,Konut,Kiralık,Daire,45 m²,50 m²,1+1,11-15,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,Genel Fiyat,,,9.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/meram-toki-godenede-11-19199901,Boş,Yok,,Yok,,,600 TL,1,İkinci El,Betonarme,,,Hayır,A Sınıfı,,
19196120,05 Mayıs 2026,Konut,Kiralık,Daire,50 m²,70 m²,1+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,9.750TL,Konya - Meram ,https://www.emlakjet.com/ilan/godene-toki-de-kiralik-11-daire-19196120,Boş,Yok,,,,,,,,,,,,,,
19194538,05 Mayıs 2026,Konut,Kiralık,Daire,80 m²,100 m²,2+1,5-10,Çatı Katı,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,19.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/mustafa-kara-dan-hocacihan-hanaybasinda-kiralik-21-cati-kati-19194538,Boş,Yok,,,,,,,,,,,,,,
19194429,21 Mayıs 2026,Konut,Kiralık,Daire,125 m²,145 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,19.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/kosova-mah-kiralik-31-daire-19194429,,Yok,,,,,,,,,,,,,,
19193109,29 Mayıs 2026,Konut,Kiralık,Daire,142 m²,175 m²,3+1,21 Ve Üzeri,6.Kat,7,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,1,Birim Fiyat,2519,362,22.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/konya-selcuklu-kerkuk-cad-feritpasa-mah-175-m2-31-kiralik-daire-19193109,Boş,Yok,,Var,3,,,2,İkinci El,Betonarme,,,Hayır,,,
19192082,05 Mayıs 2026,Konut,Kiralık,Daire,180 m²,210 m²,5+1,0 (Yeni),5.Kat,6,Merkezi (Pay Ölçer),Boş,Tapu Kaydı Yok,Hayır,2,Genel Fiyat,,,63.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/net-emlaktan-tual-mabeyin-konaklarinda-51-sifir-ara-kat-daire-19192082,,Yok,,,,,,,,,,,,,,
19191087,05 Mayıs 2026,Konut,Kiralık,Daire,95 m²,110 m²,2+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,20.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/zenith-den-kosova-mahahllesinde-21-kiralik-daire-19191087,Boş,Yok,,,,,,,,,,,,,,
19190931,05 Mayıs 2026,Konut,Kiralık,Daire,145 m²,165 m²,3+1,5-10,1.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,27.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/yuksel-emlaktan-kiralik-dairee-esyali-yarenlerde-19190931,Eşyalı,Yok,,,,,,,,,,,,,,
19189915,05 Mayıs 2026,Konut,Kiralık,Daire,140 m²,200 m²,3+1,5-10,2.Kat,7,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,15.000TL,Konya - Çumra ,https://www.emlakjet.com/ilan/kiralik-ara-kat-genis-daire-19189915,Boş,Yok,,,,,,,,,,,,,,
19189606,05 Mayıs 2026,Konut,Kiralık,Daire,90 m²,125 m²,3+1,5-10,Düz Giriş (Zemin),3,Yerden Isıtma,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,32.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/kadir-dikiciden-havzan-mah-kiralik-esyali-31-ters-dublex-daire-19189606,Eşyalı,Yok,,,,,,,,,,,,,,
19189151,05 Mayıs 2026,Konut,Kiralık,Daire,60 m²,80 m²,1+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,Genel Fiyat,,,18.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/kosova-mah-servis-guzergahi-uerinde-esyali-11-kiralik-daire-19189151,,Yok,,,,,1000 TL,,,,,,,,,
19189022,05 Mayıs 2026,Konut,Kiralık,Daire,135 m²,180 m²,3+1,2,2.Kat,6,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,27.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/erenler-mah-kececiler-cad-uzeri-31-site-ici-kiralik-daire-19189022,Boş,Yok,,,,,,,,,,,,,,
19188830,05 Mayıs 2026,Konut,Kiralık,Daire,135 m²,160 m²,3+1,0 (Yeni),2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,Genel Fiyat,,,25.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/karatay-sehir-hastanesi-yakini-31-ebeveyn-banyolu-kiralik-daire-19188830,Boş,Yok,,,,,,,,,,,,,,
19187368,05 Mayıs 2026,Konut,Kiralık,Daire,125 m²,155 m²,3+1,11-15,2.Kat,6,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,27.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/osmanli-siteleri-kiralik-31-daire-19187368,Boş,Yok,,,,,,,,,,,,,,
19186947,13 Mayıs 2026,Konut,Kiralık,Daire,110 m²,140 m²,3+1,21 Ve Üzeri,1.Kat,4,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,Genel Fiyat,1016,729,18.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/aksehir-demirhan-emlaktan-kiralik-19186947,,,,,,,,,,,,,,,,
19186589,05 Mayıs 2026,Konut,Kiralık,Daire,125 m²,145 m²,3+1,16-20,1.Kat,5,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,Genel Fiyat,,,22.500TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/ozlemyardimci-dan-husamettin-celebi-de-kiralik-arakat-31-daire-19186589,Boş,Yok,,,,,,,,,,,,,,
19185678,07 Mayıs 2026,Konut,Kiralık,Daire,165 m²,185 m²,4+1,21 Ve Üzeri,4.Kat,4,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,Genel Fiyat,21113,10,32.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/meram-in-guzide-mahallesi-havzanda-site-ici-kiralik-41-daire-19185678,,,,,,,,,,,,,,,,
19185085,05 Mayıs 2026,Konut,Kiralık,Daire,185 m²,225 m²,4+1,11-15,11.Kat,13,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,2,Genel Fiyat,,,49.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/selcuklu-real-avm-arkasi-vadi-park-sitesi-esyali-luks-41-daire-19185085,,Yok,,,,,4000 TL,,,,,,,,,
19184512,05 Mayıs 2026,Konut,Kiralık,Daire,135 m²,165 m²,3+1,0 (Yeni),2.Kat,6,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,2,Genel Fiyat,,,29.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/fetih-caddesi-cepheli-kiralik-31-arakat-sifir-daire-19184512,Boş,Yok,,,,,,,,,,,,,,
19184435,14 Mayıs 2026,Konut,Kiralık,Daire,110 m²,150 m²,3+1,11-15,2.Kat,2,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,Genel Fiyat,17456,8,19.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/yasin-aytap-tan-buhara-mahallesinde-31-kiralik-daire-19184435,Boş,Yok,,,,,,,,,,,,,,
19183538,05 Mayıs 2026,Konut,Kiralık,Daire,110 m²,130 m²,3+1,21 Ve Üzeri,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,15.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/binkonut-mah-31-kiralik-daire-19183538,Boş,Yok,,,,,,,,,,,,,,
19180698,20 Mayıs 2026,Konut,Kiralık,Daire,85 m²,100 m²,2+1,4,Yüksek Giriş,2,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,21.000TL,Konya - Meram ,https://www.emlakjet.com/ilan/karahuyukte-kiralik-daire-19180698,,Yok,,,,,,,,,,,,,,
19180565,05 Mayıs 2026,Konut,Kiralık,Daire,100 m²,120 m²,3+1,16-20,5.Kat,10,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,20.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/bosna-hersek-mh-papatya-sitesinde-ara-kat-kiralik-daire-19180565,Eşyalı,Yok,,,,,,,,,,,,,,
19179287,25 Mayıs 2026,Konut,Kiralık,Daire,150 m²,165 m²,3+1,4,5.Kat,5,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,107,21,20.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/akcay-emlak-tan-aksehir-yarenler-mahallesi-cumhuriyet-ilkokulu-civarinda-asansorlu-kiralik-31-daire-19179287,,,,,,,,,,,,,,,,
19178950,05 Mayıs 2026,Konut,Kiralık,Daire,90 m²,105 m²,2+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,16.250TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/parsana-da-kiralik-daire-19178950,Boş,Yok,,,,,,,,,,,,,,
19177420,25 Mayıs 2026,Konut,Kiralık,Daire,55 m²,75 m²,1+1,21 Ve Üzeri,4.Kat,4,Merkezi Doğalgaz,Boş,Yabancıdan,Hayır,1,Genel Fiyat,,,16.500TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/demiryolu-cd-uzerinde-11-kiralik-daire-19177420,Boş,Yok,,,,,,,,,,,,,,
19174827,05 Mayıs 2026,Konut,Kiralık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,9.Kat,11,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,17.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/nalcacida-tramvay-yol-uzerinde-kiralik-31-daire-19174827,,Yok,,,,,600 TL,,,,,,,,,
19174750,05 Mayıs 2026,Konut,Kiralık,Daire,100 m²,140 m²,3+1,21 Ve Üzeri,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,15.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/enes-acur-dan-giris-kat-3-c1-kiralik-daire-19174750,,Yok,,,,,,,,,,,,,,
19173786,05 Mayıs 2026,Konut,Kiralık,Daire,150 m²,165 m²,3+1,11-15,1.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,727,243,27.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/yuksel-emlaktan-yarenler-mahallesinde-esyali-kiralik-daire-19173786,Eşyalı,,,Var,2,,,,,,,,,,,
19172927,30 Mayıs 2026,Konut,Kiralık,Daire,105 m²,115 m²,3+1,0 (Yeni),3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,26.000TL,Konya - Karatay ,https://www.emlakjet.com/ilan/fetih-cd-sinde-31-sifir-arakat-kiralik-daire-19172927,,Yok,500 TL,,,,0 TL,,,,,,,,,
19172065,30 Mayıs 2026,Konut,Kiralık,Daire,110 m²,120 m²,3+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,13.000TL,Konya - Seydişehir ,https://www.emlakjet.com/ilan/ozpinar-dan-alaylar-2-mah-31-kombili-yuksek-giris-zemin-daire-19172065,,Yok,500 TL,,,,100 TL,,,,,,,,,
19169930,26 Mayıs 2026,Konut,Kiralık,Daire,131 m²,141 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,1054,2,16.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/akcay-emlak-tan-aksehir-gazi-mahallesi-bahcelievler-ortaokulu-civarinda-bakimli-kiralik-31-daire-19169930,,,,,,,,,,,,,,,,
19169472,30 Mayıs 2026,Konut,Kiralık,Daire,100 m²,120 m²,2+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,276,7,11.000TL,Konya - Akşehir ,https://www.emlakjet.com/ilan/aksehir-demirhan-emlaktan-kiralik-daire-19169472,,,,,,,,,,,,,,,,
19167785,05 Mayıs 2026,Konut,Kiralık,Daire,130 m²,175 m²,3+1,5-10,2.Kat,4,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,Genel Fiyat,,,35.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/kadir-dikici-den-istanbul-caddesi-uzeri-kiralik-31-daire-19167785,Boş,Yok,,,,,,,,,,,,,,
19166650,05 Mayıs 2026,Konut,Kiralık,Daire,135 m²,155 m²,3+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,Genel Fiyat,,,29.000TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/ozlem-yardimci-dan-bakyapi-prestij-de-kiralik-31-daire-19166650,Boş,Yok,,,,,,,,,,,,,,
19165175,05 Mayıs 2026,Konut,Kiralık,Daire,125 m²,145 m²,3+1,21 Ve Üzeri,8.Kat,8,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,Genel Fiyat,,,21.500TL,Konya - Selçuklu ,https://www.emlakjet.com/ilan/fatih-mah-31-kiralik-daire-19165175,,Yok,,,,,,,,,,,,,,
